id	status	source	declaration	scope
IC606-scoped-pi-target-invariance-closure	checked	incidence-theory/IncidenceTheory/DependentScopedPiSigmaTargetInvariance.lean	theorem incDepScopedCanonicalFormationTargetInvariantAt_pi	Recursive scoped domain and codomain invariance close Pi formation target invariance.
IC607-scoped-sigma-target-invariance-closure	checked	incidence-theory/IncidenceTheory/DependentScopedPiSigmaTargetInvariance.lean	theorem incDepScopedCanonicalFormationTargetInvariantAt_sigma	Recursive scoped domain and codomain invariance close Sigma formation target invariance.
IC608-scoped-pi-sigma-invariance-capstone	checked	incidence-theory/IncidenceTheory/DependentScopedPiSigmaTargetInvariance.lean	theorem incDepScopedPiSigmaTargetInvarianceTheorem	One certificate packages scoped Pi/Sigma recursive equations and target-invariance closure.
IC609-explicit-local-typing-invariance	checked	incidence-theory/IncidenceTheory/DependentScopedTypingTargetInvarianceBase.lean	def IncDepTypingTargetInvariantForAt	The dispatcher-parametric typing motive is localized at one coherent typing-readiness derivation.
IC610-typing-global-local-equivalence	checked	incidence-theory/IncidenceTheory/DependentScopedTypingTargetInvarianceBase.lean	theorem incDepTypingTargetInvarianceFor_iff_local	Explicit-dispatcher global typing target invariance is equivalent to all localized typing motives.
IC611-scoped-typing-unit-invariance	checked	incidence-theory/IncidenceTheory/DependentScopedTypingTargetInvarianceBase.lean	theorem incDepScopedCanonicalTypingTargetInvariantAt_unit	Scoped canonical unit typing target invariance holds definitionally.
IC612-scoped-variable-target-invariance-law	checked	incidence-theory/IncidenceTheory/DependentScopedTypingTargetInvarianceBase.lean	def IncDepScopedCanonicalVariableTargetInvariance	The exact variable-provider law requires source-independent target choices on the scoped canonical dispatcher.
IC613-scoped-variable-invariance-closure	checked	incidence-theory/IncidenceTheory/DependentScopedTypingTargetInvarianceBase.lean	theorem incDepScopedCanonicalTypingTargetInvariantAt_variable	The explicit scoped variable law closes variable typing invariance from formation invariance.
IC614-scoped-typing-global-local-equivalence	checked	incidence-theory/IncidenceTheory/DependentScopedTypingTargetInvarianceBase.lean	theorem incDepScopedCanonicalTypingTargetInvariance_iff_local	Scoped canonical global typing target invariance is equivalent to all local typing motives.
IC615-scoped-typing-invariance-base-capstone	checked	incidence-theory/IncidenceTheory/DependentScopedTypingTargetInvarianceBase.lean	theorem incDepScopedTypingTargetInvarianceBaseTheorem	One certificate packages typing localization, unconditional unit closure, and conditional variable closure on the scoped dispatcher.
IC616-scoped-typing-formation-result-alignment	checked	incidence-theory/IncidenceTheory/DependentScopedIdentityTargetInvariance.lean	theorem incDepScopedCanonicalTyping_formation_eq	Canonical fold agreement identifies each scoped typing dispatch formation result with the independently dispatched carrier formation result.
IC617-scoped-endpoint-target-cast	checked	incidence-theory/IncidenceTheory/DependentScopedIdentityTargetInvariance.lean	def IncDepRawStrictTypingSubstitutionDispatchResult.targetTermCast	A target endpoint term transports along exact equality of its typing and carrier formation results.
IC618-scoped-endpoint-target-cast-heq	checked	incidence-theory/IncidenceTheory/DependentScopedIdentityTargetInvariance.lean	theorem IncDepRawStrictTypingSubstitutionDispatchResult.targetTermCast_heq	Transporting an endpoint to the carrier formation preserves the original endpoint up to heterogeneous equality.
IC619-scoped-identity-recursive-path-coherence	checked	incidence-theory/IncidenceTheory/DependentScopedIdentityTargetInvariance.lean	def IncDepScopedIdentityRecursivePathCoherence	The exact remaining law identifies the mutual formation-recursion Identity target with independently evaluated and carrier-transported endpoint typing targets.
IC620-scoped-identity-external-target-package	checked	incidence-theory/IncidenceTheory/DependentScopedIdentityTargetInvariance.lean	def incDepScopedIdentityExternalTargetPackage	Independent scoped carrier and endpoint dispatches assemble into an exact Identity target package using canonical formation alignment.
IC621-scoped-identity-external-package-invariance	checked	incidence-theory/IncidenceTheory/DependentScopedIdentityTargetInvariance.lean	theorem incDepScopedIdentityExternalTargetPackage_eq	Carrier formation invariance and both endpoint typing invariances imply equality of the dependent Identity target packages.
IC622-scoped-identity-formation-invariance-closure	checked	incidence-theory/IncidenceTheory/DependentScopedIdentityTargetInvariance.lean	theorem incDepScopedCanonicalFormationTargetInvariantAt_identity	Recursive carrier and endpoint invariance close scoped Identity formation under the exact mutual-recursion path-coherence law.
IC623-scoped-identity-target-invariance-capstone	checked	incidence-theory/IncidenceTheory/DependentScopedIdentityTargetInvariance.lean	theorem incDepScopedIdentityTargetInvarianceTheorem	One certificate packages unconditional external target-package equality and conditional scoped Identity formation closure.
IC624-global-scoped-formation-target-invariance	checked	incidence-theory/IncidenceTheory/DependentScopedFormationTargetInvariance.lean	theorem incDepScopedCanonicalFormationTargetInvariance_of_typing	Global scoped typing target invariance and Identity recursive path coherence imply target invariance for every coherent formation derivation.
IC625-global-scoped-formation-invariance-capstone	checked	incidence-theory/IncidenceTheory/DependentScopedFormationTargetInvariance.lean	theorem incDepScopedFormationTargetInvarianceTheorem	One certificate packages the full base/unit/Pi/Sigma/Identity formation induction under its exact two global premises.
IC626-scoped-typing-formation-invariance-inheritance	checked	incidence-theory/IncidenceTheory/DependentScopedTypingTargetInvarianceBase.lean	theorem incDepScopedCanonicalTypingFormationTargetInvariantAt	For every scoped typing derivation, formation target invariance of its indexed formation implies the formation component of typing target invariance; all compound typing gaps are therefore reduced to target-term invariance.
IC627-scoped-typing-term-invariance-reduction	checked	incidence-theory/IncidenceTheory/DependentScopedTypingTargetInvarianceBase.lean	theorem incDepScopedCanonicalTypingTargetInvariantAt_iff_term	Under indexed formation target invariance, full local scoped typing target invariance is equivalent to the isolated target-term heterogeneous equality objective.
IC628-scoped-typing-recursive-term-normalization	checked	incidence-theory/IncidenceTheory/DependentScopedLambdaTargetInvariance.lean	theorem incDepScopedCanonicalTyping_target_term_eq_recursive	Every public scoped typing-dispatch target term is definitionally the target term of its recursively generated anchored typing output; constructor proofs may reason on the recursive normal form without losing the public objective.
IC629-scoped-lambda-recursive-term-coherence	checked	incidence-theory/IncidenceTheory/DependentScopedLambdaTargetInvariance.lean	def IncDepScopedLambdaRecursiveTermCoherence	The exact remaining Lambda transport law identifies its recursive target with the lambda of the independently formation-aligned body target, isolating the term choice not supplied by bare formation agreement.
IC630-scoped-formation-invariance-from-typing	checked	incidence-theory/IncidenceTheory/DependentScopedTypingTargetInvarianceBase.lean	theorem incDepScopedCanonicalFormationTargetInvariantAt_of_typing	Full scoped typing target invariance implies target invariance of its indexed formation through canonical formation/typing anchoring.
IC631-scoped-recursive-term-invariance	checked	incidence-theory/IncidenceTheory/DependentScopedLambdaTargetInvariance.lean	def IncDepScopedRecursiveTypingTargetTermInvariantForAt	The target-term invariance objective is stated directly on recursively generated anchored typing outputs.
IC632-public-recursive-term-invariance-equivalence	checked	incidence-theory/IncidenceTheory/DependentScopedLambdaTargetInvariance.lean	theorem incDepScopedCanonicalTypingTargetTermInvariantAt_iff_recursive	Public dispatcher target-term invariance is exactly equivalent to recursive-normal-form target-term invariance.
IC633-lambda-target-package	checked	incidence-theory/IncidenceTheory/DependentScopedLambdaTargetInvariance.lean	def IncDepRawLambdaTargetPackage	A dependent Sigma package binds the Lambda domain target, codomain target over its extension, and body term in the exact codomain fiber.
IC634-lambda-external-package-invariance	checked	incidence-theory/IncidenceTheory/DependentScopedLambdaTargetInvariance.lean	theorem incDepScopedLambdaExternalTargetPackage_eq	Domain formation invariance and body typing invariance imply equality of externally assembled dependent Lambda target packages.
IC635-lambda-term-invariance-closure	checked	incidence-theory/IncidenceTheory/DependentScopedLambdaTargetInvariance.lean	theorem incDepScopedCanonicalTypingTargetTermInvariantAt_lambda	The Lambda target-term objective closes from recursive domain/body invariance under the exact Lambda transport-coherence law.
IC636-lambda-typing-invariance-closure	checked	incidence-theory/IncidenceTheory/DependentScopedLambdaTargetInvariance.lean	theorem incDepScopedCanonicalTypingTargetInvariantAt_lambda	The complete scoped Lambda typing target-invariance case closes, including its inherited Pi formation component, under the exact Lambda transport-coherence law.
IC637-lambda-target-invariance-capstone	checked	incidence-theory/IncidenceTheory/DependentScopedLambdaTargetInvariance.lean	theorem incDepScopedLambdaTargetInvarianceTheorem	One certificate packages conditional recursive closure of the full scoped Lambda typing constructor.
IC638-refl-target-package	checked	incidence-theory/IncidenceTheory/DependentScopedReflTargetInvariance.lean	def IncDepRawReflTargetPackage	A dependent Sigma package binds the carrier formation target and its endpoint term for reflexivity.
IC639-refl-external-package-invariance	checked	incidence-theory/IncidenceTheory/DependentScopedReflTargetInvariance.lean	theorem incDepScopedReflExternalTargetPackage_eq	Carrier formation and endpoint typing invariance imply equality of externally assembled Refl target packages.
IC640-refl-recursive-term-coherence	checked	incidence-theory/IncidenceTheory/DependentScopedReflTargetInvariance.lean	def IncDepScopedReflRecursiveTermCoherence	The exact term-sensitive law identifies the mutual Refl branch target with reflexivity of the independently formation-aligned endpoint target.
IC641-refl-term-invariance-closure	checked	incidence-theory/IncidenceTheory/DependentScopedReflTargetInvariance.lean	theorem incDepScopedCanonicalTypingTargetTermInvariantAt_refl	Refl target-term invariance closes from carrier and endpoint invariance under the exact Refl recursive term-coherence law.
IC642-refl-typing-invariance-closure	checked	incidence-theory/IncidenceTheory/DependentScopedReflTargetInvariance.lean	theorem incDepScopedCanonicalTypingTargetInvariantAt_refl	Full scoped Refl typing target invariance closes under Identity path coherence and Refl term coherence.
